"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	Deaths
	"Texas"	"48"	"2011"	"2011"	"60-64 years "	"60-64"	"Male"	"M"	45
	"Texas"	"48"	"2011"	"2011"	"65-69 years"	"65-69"	"Male"	"M"	49
	"Texas"	"48"	"2011"	"2011"	"70-74 years"	"70-74"	"Male"	"M"	66
	"Texas"	"48"	"2011"	"2011"	"75-79 years"	"75-79"	"Male"	"M"	80
	"Texas"	"48"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	54
	"Texas"	"48"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	50
	"Texas"	"48"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	25
	"Texas"	"48"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	35
	"Texas"	"48"	"2012"	"2012"	"60-64 years "	"60-64"	"Male"	"M"	49
	"Texas"	"48"	"2012"	"2012"	"65-69 years"	"65-69"	"Male"	"M"	53
	"Texas"	"48"	"2012"	"2012"	"70-74 years"	"70-74"	"Male"	"M"	67
	"Texas"	"48"	"2012"	"2012"	"75-79 years"	"75-79"	"Male"	"M"	68
	"Texas"	"48"	"2012"	"2012"	"80-84 years"	"80-84"	"Male"	"M"	57
	"Texas"	"48"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	53
	"Texas"	"48"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	22
	"Texas"	"48"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	28
	"Texas"	"48"	"2013"	"2013"	"60-64 years "	"60-64"	"Male"	"M"	41
	"Texas"	"48"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	73
	"Texas"	"48"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	66
	"Texas"	"48"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	64
	"Texas"	"48"	"2013"	"2013"	"80-84 years"	"80-84"	"Male"	"M"	70
	"Texas"	"48"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	50
	"Texas"	"48"	"2014"	"2014"	"50-54 years"	"50-54"	"Male"	"M"	23
	"Texas"	"48"	"2014"	"2014"	"55-59 years"	"55-59"	"Male"	"M"	32
	"Texas"	"48"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	50
	"Texas"	"48"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	50
	"Texas"	"48"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	77
	"Texas"	"48"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	56
	"Texas"	"48"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	57
	"Texas"	"48"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	57
	"Texas"	"48"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	31
	"Texas"	"48"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	32
	"Texas"	"48"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	65
	"Texas"	"48"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	86
	"Texas"	"48"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	66
	"Texas"	"48"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	59
	"Texas"	"48"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	42
	"Texas"	"48"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	23
	"Texas"	"48"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	31
	"Texas"	"48"	"2016"	"2016"	"60-64 years "	"60-64"	"Male"	"M"	49
	"Texas"	"48"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	72
	"Texas"	"48"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	64
	"Texas"	"48"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	76
	"Texas"	"48"	"2016"	"2016"	"80-84 years"	"80-84"	"Male"	"M"	62
	"Texas"	"48"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	80
	"Texas"	"48"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	27
	"Texas"	"48"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	48
	"Texas"	"48"	"2017"	"2017"	"60-64 years "	"60-64"	"Male"	"M"	42
	"Texas"	"48"	"2017"	"2017"	"65-69 years"	"65-69"	"Male"	"M"	71
	"Texas"	"48"	"2017"	"2017"	"70-74 years"	"70-74"	"Male"	"M"	88
	"Texas"	"48"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	81
	"Texas"	"48"	"2017"	"2017"	"80-84 years"	"80-84"	"Male"	"M"	83
	"Texas"	"48"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	79
	"Texas"	"48"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	29
	"Texas"	"48"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	52
	"Texas"	"48"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	65
	"Texas"	"48"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	73
	"Texas"	"48"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	86
	"Texas"	"48"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	70
	"Texas"	"48"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	75
	"Texas"	"48"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	16
	"Texas"	"48"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	38
	"Texas"	"48"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	50
	"Texas"	"48"	"2019"	"2019"	"65-69 years"	"65-69"	"Male"	"M"	72
	"Texas"	"48"	"2019"	"2019"	"70-74 years"	"70-74"	"Male"	"M"	83
	"Texas"	"48"	"2019"	"2019"	"75-79 years"	"75-79"	"Male"	"M"	79
	"Texas"	"48"	"2019"	"2019"	"80-84 years"	"80-84"	"Male"	"M"	62
	"Texas"	"48"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	65
	"Texas"	"48"	"2020"	"2020"	"50-54 years"	"50-54"	"Male"	"M"	18
	"Texas"	"48"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	41
	"Texas"	"48"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	40
	"Texas"	"48"	"2020"	"2020"	"65-69 years"	"65-69"	"Male"	"M"	49
	"Texas"	"48"	"2020"	"2020"	"70-74 years"	"70-74"	"Male"	"M"	87
	"Texas"	"48"	"2020"	"2020"	"75-79 years"	"75-79"	"Male"	"M"	86
	"Texas"	"48"	"2020"	"2020"	"80-84 years"	"80-84"	"Male"	"M"	67
	"Texas"	"48"	"2020"	"2020"	"85+ years"	"85+"	"Male"	"M"	75
	"Texas"	"48"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	26
	"Texas"	"48"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	60
	"Texas"	"48"	"2021"	"2021"	"65-69 years"	"65-69"	"Male"	"M"	64
	"Texas"	"48"	"2021"	"2021"	"70-74 years"	"70-74"	"Male"	"M"	73
	"Texas"	"48"	"2021"	"2021"	"75-79 years"	"75-79"	"Male"	"M"	92
	"Texas"	"48"	"2021"	"2021"	"80-84 years"	"80-84"	"Male"	"M"	65
	"Texas"	"48"	"2021"	"2021"	"85+ years"	"85+"	"Male"	"M"	87
	"Utah"	"49"	"2021"	"2021"	"85+ years"	"85+"	"Male"	"M"	16
	"Virginia"	"51"	"1999"	"1999"	"60-64 years "	"60-64"	"Male"	"M"	19
	"Virginia"	"51"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	19
	"Virginia"	"51"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	20
	"Virginia"	"51"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	35
	"Virginia"	"51"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	28
	"Virginia"	"51"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	16
	"Virginia"	"51"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	18
	"Virginia"	"51"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	19
	"Virginia"	"51"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	30
	"Virginia"	"51"	"2000"	"2000"	"80-84 years"	"80-84"	"Male"	"M"	24
	"Virginia"	"51"	"2001"	"2001"	"60-64 years "	"60-64"	"Male"	"M"	17
	"Virginia"	"51"	"2001"	"2001"	"65-69 years"	"65-69"	"Male"	"M"	18
	"Virginia"	"51"	"2001"	"2001"	"70-74 years"	"70-74"	"Male"	"M"	24
	"Virginia"	"51"	"2001"	"2001"	"75-79 years"	"75-79"	"Male"	"M"	25
	"Virginia"	"51"	"2001"	"2001"	"80-84 years"	"80-84"	"Male"	"M"	19
	"Virginia"	"51"	"2002"	"2002"	"65-69 years"	"65-69"	"Male"	"M"	24
	"Virginia"	"51"	"2002"	"2002"	"70-74 years"	"70-74"	"Male"	"M"	27
	"Virginia"	"51"	"2002"	"2002"	"75-79 years"	"75-79"	"Male"	"M"	21
	"Virginia"	"51"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	17
	"Virginia"	"51"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	20
	"Virginia"	"51"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	23
	"Virginia"	"51"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	32
	"Virginia"	"51"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	24
	"Virginia"	"51"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	19
	"Virginia"	"51"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	21
	"Virginia"	"51"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	26
	"Virginia"	"51"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	19
	"Virginia"	"51"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	17
	"Virginia"	"51"	"2005"	"2005"	"65-69 years"	"65-69"	"Male"	"M"	26
	"Virginia"	"51"	"2005"	"2005"	"70-74 years"	"70-74"	"Male"	"M"	23
	"Virginia"	"51"	"2005"	"2005"	"75-79 years"	"75-79"	"Male"	"M"	24
	"Virginia"	"51"	"2005"	"2005"	"80-84 years"	"80-84"	"Male"	"M"	21
	"Virginia"	"51"	"2005"	"2005"	"85+ years"	"85+"	"Male"	"M"	18
	"Virginia"	"51"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	16
	"Virginia"	"51"	"2006"	"2006"	"60-64 years "	"60-64"	"Male"	"M"	17
	"Virginia"	"51"	"2006"	"2006"	"65-69 years"	"65-69"	"Male"	"M"	20
	"Virginia"	"51"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	27
	"Virginia"	"51"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	28
	"Virginia"	"51"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	29
	"Virginia"	"51"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	16
	"Virginia"	"51"	"2007"	"2007"	"60-64 years "	"60-64"	"Male"	"M"	20
	"Virginia"	"51"	"2007"	"2007"	"65-69 years"	"65-69"	"Male"	"M"	16
	"Virginia"	"51"	"2007"	"2007"	"70-74 years"	"70-74"	"Male"	"M"	20
	"Virginia"	"51"	"2007"	"2007"	"75-79 years"	"75-79"	"Male"	"M"	25
	"Virginia"	"51"	"2007"	"2007"	"80-84 years"	"80-84"	"Male"	"M"	25
	"Virginia"	"51"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	21
	"Virginia"	"51"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	20
	"Virginia"	"51"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	21
	"Virginia"	"51"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	22
	"Virginia"	"51"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	18
	"Virginia"	"51"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	18
	"Virginia"	"51"	"2009"	"2009"	"55-59 years"	"55-59"	"Male"	"M"	16
	"Virginia"	"51"	"2009"	"2009"	"65-69 years"	"65-69"	"Male"	"M"	32
	"Virginia"	"51"	"2009"	"2009"	"70-74 years"	"70-74"	"Male"	"M"	24
	"Virginia"	"51"	"2009"	"2009"	"75-79 years"	"75-79"	"Male"	"M"	32
	"Virginia"	"51"	"2009"	"2009"	"80-84 years"	"80-84"	"Male"	"M"	19
	"Virginia"	"51"	"2009"	"2009"	"85+ years"	"85+"	"Male"	"M"	25
	"Virginia"	"51"	"2010"	"2010"	"65-69 years"	"65-69"	"Male"	"M"	16
	"Virginia"	"51"	"2010"	"2010"	"70-74 years"	"70-74"	"Male"	"M"	24
	"Virginia"	"51"	"2010"	"2010"	"75-79 years"	"75-79"	"Male"	"M"	29
	"Virginia"	"51"	"2010"	"2010"	"80-84 years"	"80-84"	"Male"	"M"	26
	"Virginia"	"51"	"2010"	"2010"	"85+ years"	"85+"	"Male"	"M"	22
	"Virginia"	"51"	"2011"	"2011"	"60-64 years "	"60-64"	"Male"	"M"	18
	"Virginia"	"51"	"2011"	"2011"	"65-69 years"	"65-69"	"Male"	"M"	26
	"Virginia"	"51"	"2011"	"2011"	"70-74 years"	"70-74"	"Male"	"M"	24
	"Virginia"	"51"	"2011"	"2011"	"75-79 years"	"75-79"	"Male"	"M"	30
	"Virginia"	"51"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	19
	"Virginia"	"51"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	32
	"Virginia"	"51"	"2012"	"2012"	"60-64 years "	"60-64"	"Male"	"M"	20
	"Virginia"	"51"	"2012"	"2012"	"65-69 years"	"65-69"	"Male"	"M"	28
	"Virginia"	"51"	"2012"	"2012"	"70-74 years"	"70-74"	"Male"	"M"	24
	"Virginia"	"51"	"2012"	"2012"	"75-79 years"	"75-79"	"Male"	"M"	25
	"Virginia"	"51"	"2012"	"2012"	"80-84 years"	"80-84"	"Male"	"M"	22
	"Virginia"	"51"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	24
	"Virginia"	"51"	"2013"	"2013"	"60-64 years "	"60-64"	"Male"	"M"	20
	"Virginia"	"51"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	22
	"Virginia"	"51"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	17
	"Virginia"	"51"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	23
	"Virginia"	"51"	"2013"	"2013"	"80-84 years"	"80-84"	"Male"	"M"	23
	"Virginia"	"51"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	31
	"Virginia"	"51"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	16
	"Virginia"	"51"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	27
	"Virginia"	"51"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	27
	"Virginia"	"51"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	32
	"Virginia"	"51"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	23
	"Virginia"	"51"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	23
	"Virginia"	"51"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	17
	"Virginia"	"51"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	19
	"Virginia"	"51"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	29
	"Virginia"	"51"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	27
	"Virginia"	"51"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	16
	"Virginia"	"51"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	32
	"Virginia"	"51"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	18
	"Virginia"	"51"	"2016"	"2016"	"60-64 years "	"60-64"	"Male"	"M"	18
	"Virginia"	"51"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	25
	"Virginia"	"51"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	23
	"Virginia"	"51"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	26
	"Virginia"	"51"	"2016"	"2016"	"80-84 years"	"80-84"	"Male"	"M"	29
	"Virginia"	"51"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	21
	"Virginia"	"51"	"2017"	"2017"	"60-64 years "	"60-64"	"Male"	"M"	19
	"Virginia"	"51"	"2017"	"2017"	"65-69 years"	"65-69"	"Male"	"M"	21
	"Virginia"	"51"	"2017"	"2017"	"70-74 years"	"70-74"	"Male"	"M"	41
	"Virginia"	"51"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	22
	"Virginia"	"51"	"2017"	"2017"	"80-84 years"	"80-84"	"Male"	"M"	29
	"Virginia"	"51"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	26
	"Virginia"	"51"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	20
	"Virginia"	"51"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	25
	"Virginia"	"51"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	27
	"Virginia"	"51"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	36
	"Virginia"	"51"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	28
	"Virginia"	"51"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	33
	"Virginia"	"51"	"2019"	"2019"	"65-69 years"	"65-69"	"Male"	"M"	21
	"Virginia"	"51"	"2019"	"2019"	"70-74 years"	"70-74"	"Male"	"M"	32
	"Virginia"	"51"	"2019"	"2019"	"75-79 years"	"75-79"	"Male"	"M"	35
	"Virginia"	"51"	"2019"	"2019"	"80-84 years"	"80-84"	"Male"	"M"	33
	"Virginia"	"51"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	28
	"Virginia"	"51"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	17
	"Virginia"	"51"	"2020"	"2020"	"65-69 years"	"65-69"	"Male"	"M"	34
	"Virginia"	"51"	"2020"	"2020"	"70-74 years"	"70-74"	"Male"	"M"	24
	"Virginia"	"51"	"2020"	"2020"	"75-79 years"	"75-79"	"Male"	"M"	35
	"Virginia"	"51"	"2020"	"2020"	"80-84 years"	"80-84"	"Male"	"M"	22
	"Virginia"	"51"	"2020"	"2020"	"85+ years"	"85+"	"Male"	"M"	43
	"Virginia"	"51"	"2021"	"2021"	"70-74 years"	"70-74"	"Male"	"M"	44
	"Virginia"	"51"	"2021"	"2021"	"75-79 years"	"75-79"	"Male"	"M"	27
	"Virginia"	"51"	"2021"	"2021"	"80-84 years"	"80-84"	"Male"	"M"	45
	"Virginia"	"51"	"2021"	"2021"	"85+ years"	"85+"	"Male"	"M"	43
	"Washington"	"53"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	16
	"Washington"	"53"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	17
	"Washington"	"53"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	25
	"Washington"	"53"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	16
	"Washington"	"53"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	20
	"Washington"	"53"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	22
	"Washington"	"53"	"2000"	"2000"	"80-84 years"	"80-84"	"Male"	"M"	24
	"Washington"	"53"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	17
	"Washington"	"53"	"2001"	"2001"	"65-69 years"	"65-69"	"Male"	"M"	16
	"Washington"	"53"	"2001"	"2001"	"70-74 years"	"70-74"	"Male"	"M"	26
	"Washington"	"53"	"2001"	"2001"	"75-79 years"	"75-79"	"Male"	"M"	24
	"Washington"	"53"	"2001"	"2001"	"80-84 years"	"80-84"	"Male"	"M"	25
	"Washington"	"53"	"2002"	"2002"	"65-69 years"	"65-69"	"Male"	"M"	25
	"Washington"	"53"	"2002"	"2002"	"75-79 years"	"75-79"	"Male"	"M"	25
	"Washington"	"53"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	24
	"Washington"	"53"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	20
	"Washington"	"53"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	21
	"Washington"	"53"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	20
	"Washington"	"53"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	29
	"Washington"	"53"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	16
	"Washington"	"53"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	17
	"Washington"	"53"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	22
	"Washington"	"53"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	20
	"Washington"	"53"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	19
	"Washington"	"53"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	16
	"Washington"	"53"	"2005"	"2005"	"65-69 years"	"65-69"	"Male"	"M"	20
	"Washington"	"53"	"2005"	"2005"	"70-74 years"	"70-74"	"Male"	"M"	17
	"Washington"	"53"	"2005"	"2005"	"75-79 years"	"75-79"	"Male"	"M"	20
	"Washington"	"53"	"2005"	"2005"	"80-84 years"	"80-84"	"Male"	"M"	23
	"Washington"	"53"	"2005"	"2005"	"85+ years"	"85+"	"Male"	"M"	16
	"Washington"	"53"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	27
	"Washington"	"53"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	19
	"Washington"	"53"	"2007"	"2007"	"65-69 years"	"65-69"	"Male"	"M"	16
	"Washington"	"53"	"2007"	"2007"	"70-74 years"	"70-74"	"Male"	"M"	28
	"Washington"	"53"	"2007"	"2007"	"75-79 years"	"75-79"	"Male"	"M"	26
	"Washington"	"53"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	18
	"Washington"	"53"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	16
	"Washington"	"53"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	22
	"Washington"	"53"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	18
	"Washington"	"53"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	21
	"Washington"	"53"	"2009"	"2009"	"65-69 years"	"65-69"	"Male"	"M"	19
	"Washington"	"53"	"2009"	"2009"	"75-79 years"	"75-79"	"Male"	"M"	34
	"Washington"	"53"	"2009"	"2009"	"80-84 years"	"80-84"	"Male"	"M"	18
	"Washington"	"53"	"2009"	"2009"	"85+ years"	"85+"	"Male"	"M"	21
	"Washington"	"53"	"2010"	"2010"	"60-64 years "	"60-64"	"Male"	"M"	16
	"Washington"	"53"	"2010"	"2010"	"65-69 years"	"65-69"	"Male"	"M"	24
	"Washington"	"53"	"2010"	"2010"	"70-74 years"	"70-74"	"Male"	"M"	17
	"Washington"	"53"	"2010"	"2010"	"75-79 years"	"75-79"	"Male"	"M"	16
	"Washington"	"53"	"2010"	"2010"	"80-84 years"	"80-84"	"Male"	"M"	24
	"Washington"	"53"	"2011"	"2011"	"65-69 years"	"65-69"	"Male"	"M"	17
	"Washington"	"53"	"2011"	"2011"	"70-74 years"	"70-74"	"Male"	"M"	18
	"Washington"	"53"	"2011"	"2011"	"75-79 years"	"75-79"	"Male"	"M"	26
	"Washington"	"53"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	19
	"Washington"	"53"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	19
	"Washington"	"53"	"2012"	"2012"	"65-69 years"	"65-69"	"Male"	"M"	25
	"Washington"	"53"	"2012"	"2012"	"70-74 years"	"70-74"	"Male"	"M"	23
	"Washington"	"53"	"2012"	"2012"	"75-79 years"	"75-79"	"Male"	"M"	25
	"Washington"	"53"	"2012"	"2012"	"80-84 years"	"80-84"	"Male"	"M"	20
	"Washington"	"53"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	28
	"Washington"	"53"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	19
	"Washington"	"53"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	16
	"Washington"	"53"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	24
	"Washington"	"53"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	26
	"Washington"	"53"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	16
	"Washington"	"53"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	16
	"Washington"	"53"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	21
	"Washington"	"53"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	17
	"Washington"	"53"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	27
	"Washington"	"53"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	17
	"Washington"	"53"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	16
	"Washington"	"53"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	24
	"Washington"	"53"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	22
	"Washington"	"53"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	26
	"Washington"	"53"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	19
	"Washington"	"53"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	23
	"Washington"	"53"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	34
	"Washington"	"53"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	21
	"Washington"	"53"	"2016"	"2016"	"80-84 years"	"80-84"	"Male"	"M"	24
	"Washington"	"53"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	20
	"Washington"	"53"	"2017"	"2017"	"65-69 years"	"65-69"	"Male"	"M"	16
	"Washington"	"53"	"2017"	"2017"	"70-74 years"	"70-74"	"Male"	"M"	18
	"Washington"	"53"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	22
	"Washington"	"53"	"2017"	"2017"	"80-84 years"	"80-84"	"Male"	"M"	27
	"Washington"	"53"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	21
	"Washington"	"53"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	17
	"Washington"	"53"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	31
	"Washington"	"53"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	26
	"Washington"	"53"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	26
	"Washington"	"53"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	31
	"Washington"	"53"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	17
	"Washington"	"53"	"2019"	"2019"	"65-69 years"	"65-69"	"Male"	"M"	20
	"Washington"	"53"	"2019"	"2019"	"70-74 years"	"70-74"	"Male"	"M"	26
